lat,lon,pga_475_median,pga_475_84,pga_475_mean,pga_975_median,pga_975_84,pga_975_mean,pga_2475_median,pga_2475_84,pga_2475_mean
51.4,8.3,0.0746,0.1194,0.0843,0.1142,0.1849,0.1304,0.1867,0.3109,0.2205
51.4,8.4,0.0698,0.1121,0.0791,0.1096,0.1736,0.123,0.1748,0.2904,0.2088
51.4,8.5,0.0655,0.1054,0.0744,0.1023,0.1655,0.1165,0.1674,0.2722,0.1986
51.4,8.6,0.0623,0.1009,0.0703,0.0964,0.1563,0.1109,0.1566,0.2616,0.1895
51.4,8.7,0.0575,0.0962,0.0662,0.0903,0.1481,0.1055,0.15,0.2506,0.1816
51.4,8.8,0.0551,0.0897,0.0625,0.0864,0.1407,0.1007,0.1476,0.2461,0.1759
51.4,8.9,0.0516,0.0871,0.0595,0.081,0.1365,0.0964,0.1407,0.2364,0.1716
51.4,9,0.048,0.0818,0.0566,0.078,0.1333,0.0927,0.1392,0.2363,0.1687
51.4,9.1,0.0456,0.0775,0.0539,0.0745,0.1276,0.0889,0.1361,0.2302,0.1645
51.4,9.2,0.0442,0.0735,0.0515,0.0728,0.1239,0.0858,0.1344,0.2285,0.1606
51.4,9.3,0.0429,0.0697,0.049,0.0711,0.1183,0.0826,0.1327,0.22,0.1567
51.4,9.4,0.0405,0.0661,0.0469,0.0687,0.1139,0.0802,0.1286,0.22,0.1531
51.4,9.5,0.0384,0.0661,0.0453,0.0661,0.1129,0.0785,0.1267,0.2103,0.1509
51.4,9.6,0.0363,0.0626,0.0432,0.0629,0.1084,0.0758,0.121,0.2103,0.1473
51.4,9.7,0.0359,0.0626,0.0416,0.0629,0.1084,0.0737,0.121,0.2103,0.1446
51.4,9.8,0.0339,0.0602,0.0403,0.0607,0.1078,0.0719,0.121,0.2012,0.1418
51.4,9.9,0.0339,0.0569,0.039,0.0599,0.1032,0.0698,0.1155,0.2012,0.1381
51.4,10,0.0334,0.0569,0.0382,0.0595,0.1032,0.0682,0.1124,0.2011,0.1347
51.4,10.1,0.032,0.0563,0.0374,0.057,0.0981,0.0665,0.1096,0.1915,0.1307
51.4,10.2,0.0325,0.0563,0.0373,0.0565,0.0981,0.0656,0.1053,0.1915,0.1281
51.4,10.3,0.0312,0.0563,0.0374,0.0539,0.0981,0.0651,0.1006,0.1915,0.126
51.4,10.4,0.0317,0.0563,0.0379,0.0539,0.0981,0.0653,0.1005,0.1915,0.1252
51.4,10.5,0.0329,0.0586,0.0385,0.056,0.0982,0.0659,0.1005,0.1915,0.1256
51.4,10.6,0.0334,0.0605,0.0397,0.056,0.1031,0.0674,0.1005,0.1964,0.1276
51.4,10.7,0.0338,0.0626,0.0412,0.0565,0.1078,0.0695,0.1047,0.2011,0.1305
51.4,10.8,0.0352,0.0648,0.0432,0.0591,0.1084,0.0722,0.109,0.2093,0.1345
51.4,10.9,0.037,0.068,0.0458,0.0619,0.1129,0.0758,0.1131,0.2104,0.14
51.4,11,0.0408,0.0715,0.049,0.0666,0.1183,0.0802,0.1177,0.22,0.147
51.4,11.1,0.0429,0.0775,0.0524,0.0696,0.1276,0.0856,0.1232,0.2302,0.1557
51.4,11.2,0.0478,0.0818,0.0561,0.0759,0.1359,0.0921,0.1337,0.2461,0.1661
51.4,11.3,0.0527,0.089,0.0605,0.0828,0.1439,0.1,0.1421,0.2635,0.1791
51.4,11.4,0.0554,0.0959,0.0656,0.0896,0.1561,0.1087,0.1574,0.2828,0.1956
51.4,11.5,0.0616,0.1058,0.0719,0.1025,0.1712,0.1192,0.1722,0.3135,0.2156
51.4,11.6,0.068,0.1161,0.079,0.1121,0.1878,0.1316,0.2008,0.3426,0.2401
51.4,11.7,0.0759,0.1295,0.0879,0.1276,0.2173,0.1478,0.2244,0.4062,0.2742
51.4,11.8,0.0852,0.1433,0.0976,0.1423,0.2529,0.1661,0.2563,0.4703,0.3141
51.4,11.9,0.0952,0.1608,0.1077,0.1611,0.2863,0.1884,0.2895,0.5536,0.3622
51.4,12,0.1067,0.1788,0.118,0.1859,0.3261,0.2104,0.326,0.6291,0.4079
51.4,12.1,0.1126,0.1905,0.1273,0.1961,0.3432,0.2294,0.3668,0.671,0.4474
51.4,12.2,0.1205,0.2026,0.1357,0.2172,0.3612,0.2463,0.4062,0.7033,0.4836
51.4,12.3,0.1276,0.2026,0.1413,0.2286,0.3687,0.2582,0.4374,0.7196,0.51
51.4,12.4,0.1276,0.2128,0.1437,0.233,0.3687,0.263,0.4582,0.7336,0.5206
51.4,12.5,0.1276,0.2026,0.1427,0.2286,0.3612,0.2602,0.4542,0.7037,0.5128
51.4,12.6,0.1252,0.1909,0.1389,0.2199,0.3432,0.2513,0.4374,0.6709,0.4901
51.4,12.7,0.1205,0.1904,0.1323,0.2153,0.3237,0.2364,0.3986,0.6095,0.4517
51.4,12.8,0.1126,0.1805,0.1244,0.1961,0.3082,0.2199,0.3632,0.5536,0.413
51.4,12.9,0.1038,0.1703,0.1155,0.1771,0.2821,0.2024,0.3283,0.5026,0.376
51.4,13,0.0956,0.1518,0.1065,0.1611,0.2578,0.1835,0.3014,0.4615,0.3417
51.4,13.1,0.0862,0.1393,0.0978,0.1459,0.2356,0.1663,0.2669,0.4128,0.3112
51.4,13.2,0.0775,0.1253,0.0885,0.1322,0.2137,0.1502,0.2461,0.3731,0.2812
51.4,13.3,0.0716,0.1116,0.0804,0.1203,0.1869,0.1362,0.218,0.3426,0.2542
51.4,13.4,0.0654,0.1036,0.0731,0.11,0.1735,0.1235,0.2009,0.319,0.23
51.4,13.5,0.0608,0.0959,0.0671,0.0983,0.1611,0.1129,0.1765,0.2895,0.2094
51.4,13.6,0.0531,0.0872,0.0618,0.0889,0.1423,0.1036,0.1619,0.2635,0.191
51.4,13.7,0.0505,0.0818,0.0573,0.0817,0.1359,0.0952,0.1484,0.2461,0.1744
51.4,13.8,0.0478,0.0751,0.0536,0.0759,0.1239,0.0881,0.1361,0.2302,0.1606
51.4,13.9,0.0429,0.0715,0.0504,0.0696,0.1183,0.0821,0.1232,0.2179,0.1489
51.4,14,0.0408,0.068,0.0472,0.0661,0.1121,0.077,0.1154,0.201,0.1392
51.4,14.1,0.039,0.0667,0.0449,0.0629,0.1073,0.0733,0.1085,0.1925,0.1318
51.4,14.2,0.0359,0.0637,0.0432,0.0585,0.1028,0.0704,0.1042,0.1843,0.1261
51.4,14.3,0.0356,0.0616,0.0417,0.0575,0.1026,0.068,0.0967,0.1778,0.1214
51.4,14.4,0.0342,0.0608,0.0407,0.0553,0.0983,0.0664,0.093,0.1765,0.1181
51.4,14.5,0.0342,0.0608,0.0404,0.0553,0.0983,0.0659,0.093,0.1707,0.1168
51.4,14.6,0.0338,0.0608,0.04,0.0552,0.0983,0.0654,0.0915,0.1707,0.1157
51.4,14.7,0.0332,0.0608,0.0402,0.0544,0.0983,0.0657,0.0928,0.1707,0.1161
51.4,14.8,0.0338,0.0608,0.0407,0.0553,0.0983,0.0666,0.093,0.1707,0.1176
51.4,14.9,0.0334,0.0616,0.0415,0.0557,0.1026,0.0682,0.0965,0.1778,0.1205
51.4,15,0.0348,0.0642,0.0432,0.058,0.1049,0.0708,0.1004,0.1848,0.1249
51.4,15.1,0.0367,0.0673,0.0451,0.0604,0.1091,0.0735,0.1038,0.1891,0.1296
51.5,5.8,0.3722,0.5908,0.4277,0.6155,0.9827,0.7149,1.0804,1.7072,1.2569
51.5,5.9,0.3722,0.5908,0.4283,0.6155,0.9827,0.713,1.0762,1.6814,1.2475
51.5,6,0.3722,0.5838,0.4244,0.6076,0.941,0.7056,1.0782,1.6391,1.2366
51.5,6.1,0.3722,0.5838,0.4124,0.6076,0.9409,0.6855,1.0417,1.639,1.2093
51.5,6.2,0.3537,0.5466,0.3918,0.5826,0.8998,0.6489,1.0044,1.5345,1.1502
51.5,6.3,0.3326,0.5047,0.3644,0.5355,0.7872,0.5961,0.9282,1.3793,1.0506
51.5,6.4,0.3029,0.4604,0.3331,0.4718,0.7178,0.5354,0.8241,1.2054,0.9236
51.5,6.5,0.2742,0.4196,0.3035,0.4332,0.6609,0.4792,0.7271,1.1084,0.8137
51.5,6.6,0.253,0.3824,0.2744,0.3893,0.5946,0.4296,0.6524,1.004,0.7288
51.5,6.7,0.2279,0.3484,0.2489,0.346,0.5517,0.3887,0.5744,0.9281,0.6583
51.5,6.8,0.202,0.3161,0.2275,0.3184,0.4923,0.3549,0.5214,0.8402,0.5996
51.5,6.9,0.1842,0.3026,0.2086,0.2951,0.4556,0.3252,0.4842,0.7745,0.5487
51.5,7,0.1751,0.2681,0.1914,0.2686,0.4152,0.2998,0.4484,0.7029,0.5052
51.5,7.1,0.1604,0.2472,0.1754,0.2462,0.3813,0.2751,0.4035,0.6525,0.4637
51.5,7.2,0.1491,0.2313,0.1617,0.2287,0.3599,0.2539,0.375,0.6055,0.4274
51.5,7.3,0.1367,0.2113,0.1495,0.2124,0.3327,0.235,0.3486,0.5553,0.3949
51.5,7.4,0.1254,0.2018,0.1388,0.1968,0.3076,0.2182,0.321,0.5191,0.3661
51.5,7.5,0.1188,0.1842,0.1293,0.1816,0.2838,0.2035,0.3011,0.4669,0.3406
51.5,7.6,0.1095,0.171,0.1208,0.1674,0.2712,0.189,0.2799,0.4381,0.3177
51.5,7.7,0.1048,0.1604,0.1134,0.1565,0.2513,0.1762,0.26,0.4093,0.2975
51.5,7.8,0.0965,0.1491,0.1065,0.1449,0.2318,0.1643,0.2378,0.3823,0.2774
51.5,7.9,0.088,0.1396,0.1003,0.1353,0.2204,0.1539,0.2249,0.3572,0.2598
51.5,8,0.084,0.1309,0.0939,0.1291,0.2052,0.1445,0.2137,0.3422,0.2441
51.5,8.1,0.0772,0.1245,0.0879,0.1195,0.1928,0.1358,0.2007,0.3224,0.2298
51.5,8.2,0.0731,0.115,0.082,0.1142,0.1805,0.1275,0.1867,0.3012,0.2165
51.5,8.3,0.0684,0.1095,0.0771,0.1061,0.1674,0.1205,0.1736,0.2895,0.2053
51.5,8.4,0.0637,0.1051,0.0725,0.1022,0.1607,0.1141,0.1631,0.2698,0.1948
51.5,8.5,0.06,0.0965,0.0684,0.0943,0.1518,0.1084,0.1556,0.2544,0.1854
51.5,8.6,0.057,0.0921,0.0647,0.0872,0.1454,0.1034,0.1447,0.2506,0.1775
51.5,8.7,0.0527,0.0872,0.0612,0.0828,0.1392,0.0985,0.1421,0.2415,0.171
51.5,8.8,0.0505,0.0829,0.0579,0.0793,0.1311,0.0938,0.1367,0.227,0.166
51.5,8.9,0.048,0.0789,0.0545,0.0759,0.1276,0.089,0.1337,0.2269,0.1612
51.5,9,0.0443,0.0751,0.0518,0.0719,0.1222,0.0853,0.1304,0.22,0.1579
51.5,9.1,0.0411,0.0706,0.0489,0.0679,0.1183,0.0816,0.1267,0.22,0.1542
51.5,9.2,0.0387,0.068,0.046,0.0655,0.1129,0.0779,0.1247,0.211,0.1488
51.5,9.3,0.0367,0.0626,0.0431,0.0629,0.1081,0.0743,0.121,0.206,0.1439
51.5,9.4,0.0343,0.0594,0.0407,0.0599,0.1032,0.0711,0.1155,0.2011,0.1386
51.5,9.5,0.0325,0.0569,0.0387,0.057,0.103,0.0685,0.1111,0.192,0.1346
51.5,9.6,0.0313,0.0537,0.0366,0.0558,0.0979,0.0655,0.1103,0.1915,0.13
51.5,9.7,0.0302,0.0534,0.0353,0.0542,0.093,0.0637,0.1053,0.1908,0.1272
51.5,9.8,0.0296,0.0507,0.0341,0.0542,0.0924,0.0621,0.1053,0.1908,0.1249
51.5,9.9,0.0285,0.0506,0.0332,0.0516,0.0924,0.0606,0.1006,0.1822,0.1218
51.5,10,0.0285,0.0506,0.0329,0.0516,0.0882,0.0598,0.1005,0.1809,0.12
51.5,10.1,0.0285,0.0506,0.0329,0.0515,0.0881,0.0593,0.096,0.1809,0.1181
51.5,10.2,0.028,0.0506,0.0331,0.049,0.0902,0.059,0.0957,0.1816,0.1166
51.5,10.3,0.028,0.0506,0.0334,0.049,0.0882,0.059,0.0957,0.1809,0.1155
51.5,10.4,0.0286,0.0534,0.0341,0.0491,0.093,0.0595,0.0917,0.1822,0.1155
51.5,10.5,0.0301,0.0534,0.035,0.0514,0.093,0.0605,0.0922,0.1822,0.1163
51.5,10.6,0.0301,0.0558,0.0361,0.0514,0.0935,0.062,0.0922,0.1822,0.1182
51.5,10.7,0.0317,0.0575,0.0374,0.0537,0.0981,0.0639,0.0963,0.1872,0.1209
51.5,10.8,0.0334,0.0594,0.0392,0.056,0.103,0.0664,0.1005,0.192,0.1246
51.5,10.9,0.0341,0.0626,0.0413,0.057,0.1078,0.0694,0.1005,0.2011,0.1293
51.5,11,0.0367,0.0661,0.0439,0.0611,0.1129,0.0731,0.1085,0.2093,0.135
51.5,11.1,0.0387,0.0697,0.047,0.0638,0.1183,0.0775,0.1128,0.2179,0.1422
51.5,11.2,0.0429,0.0751,0.0505,0.0689,0.1239,0.0826,0.1201,0.227,0.1506
51.5,11.3,0.0452,0.0789,0.054,0.0727,0.1297,0.0888,0.1283,0.2385,0.1608
51.5,11.4,0.0505,0.0862,0.0579,0.0793,0.1423,0.096,0.1392,0.2563,0.1733
51.5,11.5,0.0529,0.0956,0.0626,0.0856,0.1561,0.1046,0.1511,0.278,0.1899
51.5,11.6,0.0587,0.1011,0.0679,0.0982,0.1693,0.1143,0.1707,0.314,0.2104
51.5,11.7,0.0648,0.1126,0.074,0.1073,0.1961,0.1258,0.1925,0.3575,0.2362
51.5,11.8,0.0697,0.1205,0.0804,0.1171,0.2173,0.1386,0.2093,0.4176,0.2668
51.5,11.9,0.0759,0.1352,0.0876,0.1297,0.2468,0.1535,0.2363,0.5028,0.3038
51.5,12,0.0839,0.148,0.0948,0.1423,0.2771,0.1679,0.2563,0.5536,0.3354
51.5,12.1,0.0894,0.1559,0.1015,0.1533,0.2937,0.1814,0.278,0.5808,0.3611
51.5,12.2,0.0952,0.1576,0.1063,0.1671,0.2937,0.1909,0.3135,0.5809,0.3769
51.5,12.3,0.0952,0.1576,0.1098,0.1744,0.2937,0.1984,0.3283,0.5808,0.3919
51.5,12.4,0.0952,0.1608,0.1107,0.1745,0.2799,0.1993,0.3426,0.5536,0.3914
51.5,12.5,0.0956,0.1608,0.11,0.1744,0.2799,0.1967,0.3311,0.5277,0.3823
51.5,12.6,0.0952,0.1518,0.1079,0.1671,0.2771,0.191,0.3283,0.5025,0.3669
51.5,12.7,0.0926,0.1433,0.1036,0.1548,0.2529,0.1795,0.2946,0.4799,0.3385
51.5,12.8,0.0852,0.1352,0.0986,0.1459,0.2356,0.1681,0.271,0.4374,0.3145
51.5,12.9,0.0818,0.1275,0.0924,0.1359,0.2173,0.1568,0.2462,0.4062,0.2925
51.5,13,0.0775,0.118,0.0856,0.1276,0.2013,0.1449,0.227,0.373,0.2687
51.5,13.1,0.0697,0.1116,0.0792,0.1171,0.1869,0.1337,0.2093,0.3426,0.2472
51.5,13.2,0.0648,0.1036,0.0734,0.1073,0.1735,0.1237,0.1925,0.3146,0.2281
51.5,13.3,0.0616,0.0959,0.0678,0.1026,0.1611,0.114,0.1778,0.3013,0.2095
51.5,13.4,0.0558,0.091,0.0627,0.0935,0.149,0.1051,0.1639,0.2669,0.192
51.5,13.5,0.0527,0.0862,0.0584,0.0828,0.1392,0.0971,0.1485,0.2461,0.1761
51.5,13.6,0.0452,0.0751,0.0545,0.0745,0.1239,0.0895,0.1361,0.227,0.1618
51.5,13.7,0.0429,0.0715,0.051,0.0696,0.1171,0.083,0.1232,0.2103,0.1495
51.5,13.8,0.0405,0.068,0.0475,0.0666,0.1121,0.0774,0.1172,0.201,0.1391
51.5,13.9,0.037,0.0648,0.0447,0.0611,0.1073,0.073,0.108,0.1925,0.1308
51.5,14,0.0356,0.0627,0.0422,0.0582,0.1026,0.0691,0.1023,0.1778,0.1236
51.5,14.1,0.0345,0.0608,0.04,0.0566,0.0983,0.0657,0.0966,0.1707,0.1172
51.5,14.2,0.0326,0.058,0.0386,0.0534,0.0939,0.0633,0.0926,0.1639,0.1126
51.5,14.3,0.0315,0.0554,0.0374,0.0512,0.0896,0.0614,0.0861,0.1574,0.1091
51.5,14.4,0.03,0.0554,0.0364,0.0491,0.0896,0.0599,0.0829,0.1574,0.1063
51.5,14.5,0.03,0.0551,0.0359,0.0491,0.0864,0.0591,0.0829,0.1511,0.1047
51.5,14.6,0.03,0.0529,0.0354,0.0491,0.0856,0.0585,0.0807,0.1511,0.1036
51.5,14.7,0.0296,0.0529,0.0354,0.0491,0.0856,0.0586,0.0807,0.1511,0.1039
51.5,14.8,0.0296,0.0551,0.0359,0.0491,0.0864,0.0595,0.0829,0.1511,0.1053
51.5,14.9,0.0296,0.0554,0.0362,0.0491,0.0896,0.0602,0.0829,0.1535,0.1066
51.5,15,0.0306,0.0554,0.0369,0.0512,0.0896,0.0615,0.0861,0.1574,0.1092
51.5,15.1,0.0317,0.058,0.0378,0.0532,0.0939,0.0631,0.0895,0.1639,0.1119
51.6,5.8,0.3216,0.5466,0.3867,0.5586,0.8999,0.6626,1.0043,1.5737,1.1906
51.6,5.9,0.3216,0.5355,0.3818,0.5585,0.8998,0.6507,1.0044,1.5736,1.167
51.6,6,0.3194,0.5303,0.3727,0.5408,0.8606,0.6331,1.0041,1.5108,1.1413
51.6,6.1,0.3175,0.5054,0.3534,0.5155,0.8231,0.5985,0.9614,1.4504,1.0885
51.6,6.2,0.2955,0.4566,0.3292,0.4911,0.7529,0.5518,0.8677,1.3368,1.0044
51.6,6.3,0.2742,0.4123,0.3012,0.4402,0.6609,0.4941,0.7823,1.1719,0.875
51.6,6.4,0.2477,0.3747,0.2723,0.3893,0.5885,0.4373,0.6745,1.0043,0.7606
51.6,6.5,0.2211,0.3462,0.2467,0.3461,0.544,0.3909,0.5833,0.9281,0.6729
51.6,6.6,0.202,0.3219,0.2258,0.3199,0.4926,0.3552,0.5369,0.8402,0.6055
51.6,6.7,0.1924,0.3026,0.2078,0.2956,0.4556,0.3257,0.4842,0.7745,0.5522
51.6,6.8,0.1743,0.2665,0.1911,0.2725,0.4152,0.3004,0.4501,0.703,0.5076
51.6,6.9,0.1604,0.2499,0.1759,0.2462,0.3939,0.2766,0.4127,0.6571,0.4671
51.6,7,0.1491,0.2313,0.1627,0.2317,0.3654,0.256,0.3855,0.6143,0.4318
51.6,7.1,0.1368,0.2153,0.1509,0.2137,0.3356,0.2377,0.3571,0.5671,0.4003
51.6,7.2,0.1289,0.2018,0.1405,0.197,0.3076,0.2216,0.3314,0.5192,0.3727
51.6,7.3,0.1194,0.1842,0.1312,0.1849,0.2951,0.207,0.3109,0.4842,0.3476
51.6,7.4,0.1121,0.1759,0.1229,0.1736,0.2726,0.1933,0.2904,0.4501,0.3254
51.6,7.5,0.1051,0.1604,0.1154,0.1607,0.2544,0.1803,0.2698,0.421,0.3053
51.6,7.6,0.1009,0.1531,0.1087,0.1506,0.2413,0.1688,0.2459,0.3955,0.286
51.6,7.7,0.0921,0.1428,0.1026,0.1394,0.2226,0.1584,0.2299,0.3695,0.2683
51.6,7.8,0.0872,0.1367,0.0966,0.1342,0.213,0.149,0.2204,0.353,0.2524
51.6,7.9,0.0802,0.1254,0.0906,0.1242,0.1969,0.1402,0.2077,0.3336,0.2378
51.6,8,0.0766,0.1201,0.0849,0.1184,0.1885,0.132,0.1937,0.3117,0.2242
51.6,8.1,0.0698,0.114,0.0799,0.1107,0.1744,0.1248,0.186,0.3011,0.2126
51.6,8.2,0.0667,0.1054,0.0753,0.1058,0.1655,0.1182,0.1689,0.2799,0.2021
51.6,8.3,0.0627,0.1009,0.0706,0.0984,0.1563,0.1116,0.1614,0.2684,0.1911
51.6,8.4,0.06,0.0962,0.0667,0.0942,0.1499,0.1062,0.1522,0.2526,0.182
51.6,8.5,0.0551,0.088,0.063,0.0864,0.1392,0.1012,0.1447,0.2415,0.1739
51.6,8.6,0.0527,0.084,0.0596,0.0828,0.1333,0.0961,0.1395,0.2328,0.167
51.6,8.7,0.0493,0.0789,0.0564,0.0787,0.1276,0.0914,0.1345,0.227,0.1616
51.6,8.8,0.0456,0.0751,0.0532,0.0727,0.1222,0.0868,0.1283,0.218,0.1566
51.6,8.9,0.0431,0.0715,0.0501,0.0696,0.1183,0.0825,0.1267,0.2179,0.1526
51.6,9,0.039,0.068,0.0469,0.0661,0.1129,0.0786,0.1248,0.2104,0.1485
51.6,9.1,0.037,0.0648,0.0439,0.0629,0.1084,0.0749,0.1226,0.2103,0.1449
51.6,9.2,0.0348,0.0594,0.0402,0.0591,0.1032,0.0699,0.112,0.2011,0.1374
51.6,9.3,0.0325,0.0563,0.0377,0.057,0.0981,0.0667,0.1111,0.1915,0.1329
51.6,9.4,0.0307,0.0534,0.0351,0.0542,0.093,0.0632,0.1057,0.1908,0.1272
51.6,9.5,0.0275,0.0506,0.0323,0.049,0.0882,0.0591,0.1006,0.1809,0.1206
51.6,9.6,0.0269,0.0476,0.031,0.049,0.0872,0.0573,0.0957,0.1809,0.1176
51.6,9.7,0.0254,0.0446,0.0298,0.0462,0.0823,0.0554,0.0954,0.1715,0.1141
51.6,9.8,0.0254,0.0446,0.0292,0.0462,0.0823,0.0544,0.0932,0.1715,0.1122
51.6,9.9,0.024,0.0446,0.0289,0.0436,0.0823,0.0536,0.0905,0.1715,0.1105
51.6,10,0.0243,0.0446,0.0287,0.0437,0.0823,0.0529,0.0867,0.1715,0.1084
51.6,10.1,0.0246,0.0446,0.0289,0.0438,0.0823,0.0528,0.0867,0.1715,0.1076
51.6,10.2,0.0252,0.0448,0.0293,0.044,0.0823,0.053,0.0836,0.1715,0.1067
51.6,10.3,0.0252,0.0476,0.0299,0.044,0.0836,0.0534,0.0836,0.1715,0.1065
51.6,10.4,0.0258,0.0477,0.0306,0.0442,0.0836,0.0541,0.0836,0.1715,0.1066
51.6,10.5,0.0271,0.0492,0.0315,0.0466,0.0841,0.0551,0.0845,0.1715,0.1074
51.6,10.6,0.0271,0.0506,0.0326,0.0466,0.0881,0.0566,0.0845,0.1734,0.1093
51.6,10.7,0.0286,0.0531,0.0339,0.0491,0.0889,0.0585,0.0883,0.1734,0.1118
51.6,10.8,0.0296,0.0558,0.0355,0.0503,0.0935,0.0608,0.0919,0.1822,0.1152
51.6,10.9,0.0306,0.0586,0.0372,0.0514,0.0982,0.0633,0.0922,0.1834,0.1189
51.6,11,0.0322,0.0594,0.0391,0.0537,0.103,0.0662,0.0963,0.192,0.1234
51.6,11.1,0.0348,0.0626,0.0415,0.0585,0.1076,0.0696,0.1044,0.1966,0.1289
51.6,11.2,0.0367,0.0661,0.0442,0.0611,0.1129,0.0736,0.1083,0.2093,0.1355
51.6,11.3,0.0405,0.0706,0.0476,0.0655,0.1183,0.0786,0.1128,0.2189,0.144
51.6,11.4,0.0426,0.0755,0.051,0.0696,0.1258,0.0838,0.1218,0.2302,0.1528
51.6,11.5,0.0464,0.0818,0.0544,0.0752,0.1359,0.0903,0.1315,0.2519,0.1647
51.6,11.6,0.0505,0.0862,0.0582,0.0817,0.1459,0.0978,0.145,0.2756,0.1795
51.6,11.7,0.0531,0.0956,0.0624,0.0889,0.1611,0.1062,0.1595,0.3146,0.1996
51.6,11.8,0.0586,0.1012,0.0666,0.0982,0.1763,0.1143,0.1765,0.3518,0.2189
51.6,11.9,0.0626,0.1073,0.0711,0.1073,0.1958,0.1236,0.1925,0.41,0.2419
51.6,12,0.0661,0.1137,0.0753,0.1121,0.2075,0.1318,0.201,0.4316,0.2595
51.6,12.1,0.0687,0.1205,0.0794,0.1183,0.2173,0.1393,0.2179,0.4316,0.2732
51.6,12.2,0.0716,0.1205,0.0822,0.1239,0.2173,0.1437,0.227,0.4176,0.2789
51.6,12.3,0.0759,0.1205,0.0844,0.1297,0.2173,0.1471,0.2384,0.4175,0.2841
51.6,12.4,0.0759,0.1229,0.0852,0.1309,0.2153,0.1479,0.2436,0.3986,0.284
51.6,12.5,0.0735,0.1233,0.0845,0.1258,0.2065,0.1459,0.2408,0.3893,0.2779
51.6,12.6,0.0735,0.1188,0.0828,0.1239,0.2058,0.1419,0.227,0.373,0.2668
51.6,12.7,0.0715,0.1173,0.0802,0.1183,0.1964,0.1365,0.2179,0.3427,0.2539
51.6,12.8,0.0697,0.1116,0.0772,0.117,0.1869,0.1307,0.2093,0.3391,0.2413
51.6,12.9,0.0661,0.1062,0.0734,0.1113,0.1779,0.1238,0.1929,0.3135,0.2274
51.6,13,0.0616,0.1011,0.0693,0.1026,0.1693,0.1167,0.1778,0.3013,0.2137
51.6,13.1,0.0586,0.0958,0.0653,0.0982,0.1561,0.1096,0.1707,0.278,0.1998
51.6,13.2,0.0554,0.0886,0.0613,0.0896,0.1439,0.1026,0.1574,0.2563,0.1854
51.6,13.3,0.0527,0.0829,0.0576,0.0828,0.1333,0.0957,0.145,0.2408,0.1723
51.6,13.4,0.0477,0.0789,0.0541,0.0759,0.1276,0.0889,0.1337,0.227,0.1598
51.6,13.5,0.0426,0.0715,0.0508,0.0696,0.1171,0.0827,0.1232,0.2093,0.1485
51.6,13.6,0.0405,0.068,0.0474,0.0666,0.1113,0.0773,0.1162,0.193,0.1385
51.6,13.7,0.0367,0.0648,0.0444,0.0611,0.1069,0.0728,0.108,0.1852,0.1302
51.6,13.8,0.0352,0.0608,0.0416,0.058,0.0983,0.0684,0.1005,0.1765,0.1222
51.6,13.9,0.0334,0.058,0.0391,0.0553,0.0939,0.0646,0.093,0.1639,0.1154
51.6,14,0.0322,0.0554,0.0373,0.0532,0.0896,0.0616,0.0895,0.1574,0.1099
51.6,14.1,0.031,0.0551,0.0358,0.0512,0.0864,0.0592,0.0861,0.153,0.1055
51.6,14.2,0.0286,0.0527,0.0343,0.0469,0.0828,0.0569,0.0797,0.145,0.1013
51.6,14.3,0.0286,0.0505,0.0334,0.0469,0.0817,0.0553,0.0778,0.1435,0.0984
51.6,14.4,0.0273,0.0505,0.0325,0.0447,0.0793,0.054,0.0758,0.1392,0.0959
51.6,14.5,0.0265,0.048,0.032,0.0428,0.078,0.0533,0.0738,0.1392,0.0945
51.6,14.6,0.0265,0.048,0.0318,0.0428,0.078,0.053,0.0738,0.1379,0.0938
51.6,14.7,0.0265,0.0479,0.0315,0.0428,0.078,0.0527,0.073,0.1367,0.0935
51.6,14.8,0.026,0.0479,0.0313,0.0426,0.078,0.0527,0.0723,0.1379,0.0936
51.6,14.9,0.026,0.0479,0.0314,0.0426,0.078,0.0531,0.0738,0.1392,0.0945
51.6,15,0.026,0.0492,0.0321,0.0426,0.0787,0.0542,0.0738,0.1392,0.0965
51.7,5.9,0.2707,0.4784,0.3316,0.4663,0.8005,0.577,0.8794,1.4503,1.0694
51.7,6,0.2706,0.452,0.3154,0.448,0.7607,0.5454,0.8412,1.367,1.0178
51.7,6.1,0.2582,0.4123,0.2937,0.4276,0.6878,0.5028,0.7921,1.2832,0.9319
51.7,6.2,0.2355,0.3775,0.2687,0.3897,0.6247,0.4507,0.7033,1.1276,0.8224
51.7,6.3,0.2211,0.3326,0.2445,0.3551,0.5409,0.4002,0.6285,0.9657,0.7143
51.7,6.4,0.202,0.3031,0.2227,0.3199,0.4915,0.3577,0.5412,0.8326,0.6244
51.7,6.5,0.1832,0.2884,0.2045,0.2838,0.4521,0.3248,0.483,0.7613,0.559
51.7,6.6,0.1743,0.2647,0.188,0.265,0.4152,0.2986,0.434,0.703,0.5095
51.7,6.7,0.1604,0.2474,0.1735,0.2486,0.3855,0.2747,0.4064,0.6525,0.467
51.7,6.8,0.1462,0.2313,0.1608,0.2287,0.3599,0.2543,0.3751,0.6055,0.4306
51.7,6.9,0.1367,0.2153,0.1497,0.2137,0.3327,0.2368,0.3533,0.5618,0.3999
51.7,7,0.1299,0.202,0.1399,0.201,0.3184,0.2212,0.3295,0.5202,0.3728
